GEOID,NAME,TotalForeignBornE,TotalForeignBornM,EuropeE,EuropeM,Northern EuropeE,Northern EuropeM,United Kingdom (inc. Crown Dependencies)E,United Kingdom (inc. Crown Dependencies)M,United Kingdom excluding England and ScotlandE,United Kingdom excluding England and ScotlandM,EnglandE,EnglandM,ScotlandE,ScotlandM,IrelandE,IrelandM,DenmarkE,DenmarkM,NorwayE,NorwayM,SwedenE,SwedenM,Other Northern EuropeE,Other Northern EuropeM,Western EuropeE,Western EuropeM,AustriaE,AustriaM,BelgiumE,BelgiumM,FranceE,FranceM,GermanyE,GermanyM,NetherlandsE,NetherlandsM,SwitzerlandE,SwitzerlandM,Other Western EuropeE,Other Western EuropeM,Southern EuropeE,Southern EuropeM,GreeceE,GreeceM,ItalyE,ItalyM,PortugalE,PortugalM,Azores IslandsE,Azores IslandsM,SpainE,SpainM,Other Southern EuropeE,Other Southern EuropeM,Eastern EuropeE,Eastern EuropeM,AlbaniaE,AlbaniaM,BelarusE,BelarusM,BulgariaE,BulgariaM,CroatiaE,CroatiaM,Czechoslovakia (includes Czech Republic and Slovakia)E,Czechoslovakia (includes Czech Republic and Slovakia)M,HungaryE,HungaryM,LatviaE,LatviaM,LithuaniaE,LithuaniaM,MacedoniaE,MacedoniaM,MoldovaE,MoldovaM,PolandE,PolandM,RomaniaE,RomaniaM,RussiaE,RussiaM,UkraineE,UkraineM,Bosnia and HerzegovinaE,Bosnia and HerzegovinaM,SerbiaE,SerbiaM,Other Eastern EuropeE,Other Eastern EuropeM,Europe n.e.c.E,Europe n.e.c.M,AsiaE,AsiaM,Eastern AsiaE,Eastern AsiaM,ChinaE,ChinaM,China excluding Hong Kong and TaiwanE,China excluding Hong Kong and TaiwanM,Hong KongE,Hong KongM,TaiwanE,TaiwanM,JapanE,JapanM,KoreaE,KoreaM,Other Eastern AsiaE,Other Eastern AsiaM,South Central AsiaE,South Central AsiaM,AfghanistanE,AfghanistanM,BangladeshE,BangladeshM,IndiaE,IndiaM,IranE,IranM,KazakhstanE,KazakhstanM,NepalE,NepalM,PakistanE,PakistanM,Sri LankaE,Sri LankaM,UzbekistanE,UzbekistanM,Other South Central AsiaE,Other South Central AsiaM,South Eastern AsiaE,South Eastern AsiaM,CambodiaE,CambodiaM,IndonesiaE,IndonesiaM,LaosE,LaosM,MalaysiaE,MalaysiaM,BurmaE,BurmaM,PhilippinesE,PhilippinesM,SingaporeE,SingaporeM,ThailandE,ThailandM,VietnamE,VietnamM,Other South Eastern AsiaE,Other South Eastern AsiaM,Western AsiaE,Western AsiaM,IraqE,IraqM,IsraelE,IsraelM,JordanE,JordanM,KuwaitE,KuwaitM,LebanonE,LebanonM,Saudi ArabiaE,Saudi ArabiaM,SyriaE,SyriaM,YemenE,YemenM,TurkeyE,TurkeyM,ArmeniaE,ArmeniaM,Other Western AsiaE,Other Western AsiaM,Asia n.e.c.E,Asia n.e.c.M,AfricaE,AfricaM,Eastern AfricaE,Eastern AfricaM,EritreaE,EritreaM,EthiopiaE,EthiopiaM,KenyaE,KenyaM,SomaliaE,SomaliaM,Other Eastern AfricaE,Other Eastern AfricaM,Middle AfricaE,Middle AfricaM,CameroonE,CameroonM,Other Middle AfricaE,Other Middle AfricaM,Northern AfricaE,Northern AfricaM,EgyptE,EgyptM,MoroccoE,MoroccoM,SudanE,SudanM,Other Northern AfricaE,Other Northern AfricaM,Southern AfricaE,Southern AfricaM,South AfricaE,South AfricaM,Other Southern AfricaE,Other Southern AfricaM,Western AfricaE,Western AfricaM,Cabo VerdeE,Cabo VerdeM,GhanaE,GhanaM,LiberiaE,LiberiaM,NigeriaE,NigeriaM,Sierra LeoneE,Sierra LeoneM,Other Western AfricaE,Other Western AfricaM,Africa n.e.c.E,Africa n.e.c.M,OceaniaE,OceaniaM,Australia and New Zealand SubregionE,Australia and New Zealand SubregionM,AustraliaE,AustraliaM,Other Australian and New Zealand SubregionE,Other Australian and New Zealand SubregionM,FijiE,FijiM,Oceania n.e.c.E,Oceania n.e.c.M,AmericasE,AmericasM,Latin AmericaE,Latin AmericaM,CaribbeanE,CaribbeanM,BahamasE,BahamasM,BarbadosE,BarbadosM,CubaE,CubaM,DominicaE,DominicaM,Dominican RepublicE,Dominican RepublicM,GrenadaE,GrenadaM,HaitiE,HaitiM,JamaicaE,JamaicaM,St. Vincent and the GrenadinesE,St. Vincent and the GrenadinesM,Trinidad and TobagoE,Trinidad and TobagoM,West IndiesE,West IndiesM,Other CaribbeanE,Other CaribbeanM,Central AmericaE,Central AmericaM,MexicoE,MexicoM,BelizeE,BelizeM,Costa RicaE,Costa RicaM,El SalvadorE,El SalvadorM,GuatemalaE,GuatemalaM,HondurasE,HondurasM,NicaraguaE,NicaraguaM,PanamaE,PanamaM,Other Central AmericaE,Other Central AmericaM,South AmericaE,South AmericaM,ArgentinaE,ArgentinaM,BoliviaE,BoliviaM,BrazilE,BrazilM,ChileE,ChileM,ColombiaE,ColombiaM,EcuadorE,EcuadorM,GuyanaE,GuyanaM,PeruE,PeruM,UruguayE,UruguayM,VenezuelaE,VenezuelaM,Other South AmericaE,Other South AmericaM,Northern AmericaE,Northern AmericaM,CanadaE,CanadaM,Other Northern AmericaE,Other Northern AmericaM,geometry
11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",134,117,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,0,12,0,12,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,72,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,74,0,12,46,74,0,12,0,12,7,11,7,11,0,12,19,26,0,12,0,12,0,12,19,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,93,61,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,93,0,12,0,12,0,12,61,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-76.929322, -76.928696, -76.927604, -76.9243, -76.923428, -76.921755, -76.919817, -76.9185505215439, -76.919295, -76.920195, -76.9208251111037, -76.9209802218103, -76.9239724376518, -76.9240349501798, -76.925954, -76.929316, -76.929322, 38.880769, 38.883656, 38.888652, 38.88677, 38.886497, 38.886394, 38.886014, 38.8856900656247, 38.885112, 38.884412, 38.8839186076914, 38.8837971522383, 38.8814541745108, 38.881405225682, 38.881082, 38.880674, 38.880769))"
11001000202,"Census Tract 2.02, District of Columbia, District of Columbia",950,227,472,181,163,116,148,108,102,100,30,28,16,27,15,24,0,12,0,12,0,12,0,12,55,49,0,12,0,12,41,45,14,22,0,12,0,12,0,12,55,57,14,31,26,38,0,12,0,12,15,24,0,12,199,159,69,109,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,0,12,71,65,25,41,0,12,0,12,0,12,17,28,0,12,216,104,60,47,8,20,8,20,0,12,0,12,8,19,44,38,0,12,97,96,10,21,7,17,0,12,65,89,0,12,0,12,15,36,0,12,0,12,0,12,18,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,31,0,12,41,46,19,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,36,0,12,38,39,15,25,0,12,0,12,0,12,0,12,15,25,8,14,8,14,0,12,8,18,8,18,0,12,0,12,0,12,0,12,0,12,0,12,7,16,0,12,0,12,0,12,7,16,0,12,0,12,0,12,26,32,26,32,26,32,0,12,0,12,0,12,198,108,198,108,22,25,0,12,0,12,12,20,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,4,8,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,172,102,0,12,20,32,84,93,0,12,30,29,30,37,0,12,0,12,0,12,8,18,0,12,0,12,0,12,0,12,"list(c(-77.079411, -77.078311, -77.078311, -77.07831, -77.076044, -77.071498, -77.071642, -77.069081, -77.069162, -77.069201, -77.073097, -77.072676, -77.069245, -77.06941, -77.069382, -77.068752, -77.067824, -77.065139, -77.064904, -77.063582, -77.063448, -77.062846, -77.062811, -77.062749, -77.068723, -77.0693711968326, -77.070099, -77.0706217017928, -77.0778364966227, -77.0783563148089, -77.0788780185296, -77.0792973903799, -77.079411, 38.905637, 38.905785, 38.905939, 38.906042, 38.905552, 38.905109, 
38.908582, 38.908718, 38.910692, 38.911606, 38.912589, 38.912594, 38.912675, 38.9166, 38.917726, 38.916966, 38.915804, 38.910806, 38.91036, 38.90786, 38.907609, 38.906414, 38.905177, 38.902101, 38.901015, 38.9003662511312, 38.900711, 38.9007628339105, 38.9014782916244, 38.9015298395811, 38.9015815745174, 38.9016231616772, 38.905637))"
11001000400,"Census Tract 4, District of Columbia, District of Columbia",342,117,111,43,22,20,17,18,13,16,4,7,0,12,0,12,5,8,0,12,0,12,0,12,52,32,0,12,16,17,31,29,5,9,0,12,0,12,0,12,33,28,7,11,3,6,0,12,0,12,23,26,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,127,81,49,40,24,29,16,25,0,12,8,13,25,28,0,12,0,12,43,62,0,12,0,12,0,12,0,12,0,12,43,62,0,12,0,12,0,12,0,12,35,32,0,12,0,12,0,12,0,12,0,12,35,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,19,22,19,22,19,0,12,0,12,0,12,82,53,76,49,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,48,0,12,0,12,0,12,22,32,0,12,31,45,0,12,8,12,0,12,8,14,0,12,6,10,6,10,0,12,"list(c(-77.073164, -77.073188, -77.073162, -77.07265, -77.06639, -77.066384, -77.06324, -77.057718, -77.056079, -77.054038, -77.056954, -77.056532, -77.059084, -77.063824, -77.066894, -77.067388, -77.068752, -77.069382, -77.071476, -77.072907, -77.073195, -77.073164, 38.923051, 38.926182, 38.928611, 38.931871, 38.931467, 38.927527, 38.92752, 38.923213, 38.923284, 38.921182, 38.920257, 38.919523, 38.918313, 38.918446, 38.918656, 38.917759, 38.916966, 38.917726, 38.920188, 38.922543, 38.922544, 38.923051
))"
11001000901,"Census Tract 9.01, District of Columbia, District of Columbia",1616,288,527,186,135,98,81,50,51,36,30,32,0,17,54,85,0,17,0,17,0,17,0,17,157,96,0,17,9,13,89,80,59,57,0,17,0,17,0,17,193,101,0,17,57,54,0,17,0,17,136,88,0,17,42,37,8,19,0,17,0,17,0,17,19,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,24,0,17,0,17,0,17,0,17,0,17,489,140,233,105,146,90,146,90,0,17,0,17,25,29,62,46,0,17,157,82,0,17,2,5,43,35,16,28,9,15,0,17,28,33,31,31,0,17,28,43,76,51,0,17,7,17,0,17,9,19,0,17,34,34,7,17,19,28,0,17,0,17,23,28,0,17,15,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,19,0,17,87,61,16,24,0,17,0,17,0,17,0,17,16,24,24,36,0,17,24,36,20,26,20,26,0,17,0,17,0,17,0,17,0,17,0,17,27,32,0,17,0,17,0,17,27,32,0,17,0,17,0,17,16,19,16,19,16,19,0,17,0,17,0,17,497,162,436,156,41,38,0,17,0,17,33,38,0,17,8,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,78,72,34,37,0,17,0,17,36,54,0,17,0,17,0,17,8,19,0,17,317,118,59,47,34,37,46,43,21,22,107,91,35,40,0,17,15,23,0,17,0,17,0,17,61,52,61,52,0,17,"list(c(-77.1124783010974, -77.1045, -77.1012777506042, -77.1007, -77.1005269696602, -77.099591, -77.096763, -77.093092, -77.086226, -77.085634, -77.085585, -77.088163, -77.091069, -77.09325, -77.095757, -77.097092, -77.102005, -77.104035, -77.106683, -77.111588, -77.112061, -77.1125318000267, -77.1124783010974, 38.9401006639136, 38.94641, 38.9485299009183, 38.94891, 38.9490529381068, 38.947909, 38.945844, 38.943164, 38.938169, 38.938226, 38.937662, 38.9353, 38.933197, 38.932603, 38.932349, 38.932549, 
38.928246, 38.927359, 38.929742, 38.93569, 38.939108, 38.9400583563194, 38.9401006639136))"
11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",521,203,186,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,112,54,5,7,0,12,25,18,43,38,32,34,7,10,0,12,31,27,10,15,21,22,0,12,0,12,0,12,0,12,43,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,41,0,12,0,12,0,12,5,8,0,12,75,41,23,30,6,9,0,12,0,12,6,9,0,12,17,28,0,12,21,22,0,12,0,12,9,13,12,18,0,12,0,12,0,12,0,12,0,12,0,12,24,19,0,12,11,16,0,12,0,12,0,12,6,9,0,12,0,12,7,11,0,12,7,10,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,18,11,10,11,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,0,12,5,9,0,12,0,12,8,11,8,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,12,9,12,9,12,0,12,0,12,0,12,227,186,221,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,16,0,12,0,12,4,7,0,12,14,15,0,12,0,12,0,12,0,12,203,181,11,13,8,13,6,9,136,203,6,10,8,11,0,12,28,42,0,12,0,12,0,12,6,9,6,9,0,12,"list(c(-77.119759, -77.1125318000267, -77.112061, -77.111588, -77.106683, -77.104035, -77.102005, -77.097092, -77.095757, -77.09325, -77.096422, -77.09548, -77.098963, -77.099429, -77.098579, -77.100631, -77.102381, -77.1054024360726, -77.1063, -77.1073605064009, -77.1134, -77.1166, -77.1168162618117, -77.1179, -77.119759, 38.934343, 38.9400583563194, 38.939108, 38.93569, 38.929742, 38.927359, 38.928246, 38.932549, 38.932349, 38.932603, 38.929977, 38.927008, 38.922222, 38.92207, 38.921149, 38.919731, 
38.919821, 38.9171920702241, 38.919111, 38.9200221393022, 38.925211, 38.928911, 38.9294932433392, 38.932411, 38.934343))"
11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",643,257,118,99,75,86,17,22,17,22,0,12,0,12,58,83,0,12,0,12,0,12,0,12,29,30,0,12,12,20,8,14,9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,240,131,211,134,211,134,211,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,31,0,12,0,12,0,12,0,12,0,12,14,18,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,36,36,0,12,9,16,0,12,0,12,0,12,27,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,239,201,207,199,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,174,194,66,103,0,12,0,12,108,169,0,12,0,12,0,12,0,12,0,12,33,54,0,12,0,12,33,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,38,32,38,0,12,"list(c(-77.085634, -77.08142, -77.07913, -77.078496, -77.076507, -77.075037, -77.072505, -77.072415, -77.077048, -77.079572, -77.079765, -77.08183, -77.085585, -77.085634, 38.938226, 38.94316, 38.945845, 38.945803, 38.942216, 38.939545, 38.934636, 38.933484, 38.933488, 38.933487, 38.933432, 38.93494, 38.937662, 38.938226))"
11001001200,"Census Tract 12, District of Columbia, District of Columbia",1007,356,507,243,20,26,20,26,14,22,6,13,0,17,0,17,0,17,0,17,0,17,0,17,172,124,0,17,0,17,99,111,61,57,0,17,12,18,0,17,158,114,0,17,62,81,68,103,0,17,28,31,0,17,157,105,25,36,0,17,0,17,0,17,14,23,19,30,0,17,0,17,0,17,0,17,0,17,0,17,52,54,0,17,0,17,0,17,47,58,0,17,209,168,7,11,7,11,7,11,0,17,0,17,0,17,0,17,0,17,43,65,0,17,0,17,43,65,0,17,0,17,0,17,0,17,0,17,0,17,0,17,106,97,0,17,0,17,0,17,0,17,0,17,106,97,0,17,0,17,0,17,0,17,53,58,0,17,0,17,0,17,0,17,0,17,36,52,17,22,0,17,0,17,0,17,0,17,0,17,31,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,27,0,17,0,17,0,17,17,27,0,17,0,17,0,17,14,23,0,17,0,17,0,17,0,17,0,17,14,23,0,17,22,25,12,19,12,19,0,17,10,15,0,17,238,140,206,136,15,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,25,0,17,0,17,52,51,30,38,0,17,0,17,0,17,0,17,22,33,0,17,0,17,0,17,139,130,0,17,0,17,30,35,0,17,28,44,0,17,0,17,81,124,0,17,0,17,0,17,32,48,32,48,0,17,"list(c(-77.078535, -77.077365, -77.075802, -77.073729, -77.069844, -77.069425, -77.066714, -77.065678, -77.065006, -77.062921, -77.061654, -77.065132, -77.067852, -77.068875, -77.076507, -77.078496, -77.078888, -77.078535, 38.946562, 38.947903, 38.949735, 38.952151, 38.952095, 38.954336, 38.949683, 38.947895, 38.946736, 38.943154, 38.940972, 38.940475, 38.940876, 38.94221, 38.942216, 38.945803, 38.946504, 38.946562))"
11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",968,285,36,29,19,24,19,24,0,12,19,24,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,79,0,12,0,12,0,12,0,12,22,34,0,12,0,12,0,12,35,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,252,188,162,151,0,12,38,58,0,12,0,12,124,138,15,21,0,12,15,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,48,0,12,21,30,0,12,8,12,5,7,22,34,19,28,0,12,0,12,0,12,0,12,0,12,0,12,609,203,609,203,116,106,0,12,0,12,61,100,0,12,8,11,0,12,0,12,35,28,0,12,12,12,0,12,0,12,441,169,62,62,0,12,0,12,206,87,80,105,93,151,0,12,0,12,0,12,52,42,0,12,9,14,17,26,0,12,9,14,0,12,0,12,17,20,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-77.043461, -77.040047, -77.03642, -77.034796, -77.033425, -77.029694, -77.02852, -77.030161, -77.033411, -77.033761, -77.036415, -77.036398, -77.038538, -77.039788, -77.038708, -77.042193, -77.043461, 38.961395, 38.963076, 38.962592, 38.962241, 38.962042, 38.961506, 38.961338, 38.959882, 38.956196, 38.955653, 38.952535, 38.956212, 38.956043, 38.957243, 38.959721, 38.960394, 38.961395))"
11001003100,"Census Tract 31, District of Columbia, District of Columbia",1062,301,35,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,41,0,12,0,12,35,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,117,108,6,11,0,12,0,12,0,12,0,12,0,12,6,11,0,12,7,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,80,107,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,69,105,0,12,24,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,18,26,0,12,0,12,198,138,177,134,24,42,153,135,0,12,0,12,0,12,0,12,0,12,0,12,14,25,0,12,14,25,0,12,0,12,7,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,712,252,712,252,73,101,0,12,9,14,0,12,0,12,64,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,591,243,0,12,0,12,0,12,264,150,327,231,0,12,0,12,0,12,0,12,48,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,38,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-77.02826, -77.027483, -77.025244, -77.024312, -77.024022, -77.023773, -77.02337, -77.022964, -77.027046, -77.02751, -77.02826, 38.931821, 38.932137, 38.935128, 38.936421, 38.934506, 38.93281, 38.930018, 38.927226, 38.926749, 38.928705, 38.931821))"
11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",695,210,24,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,17,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,0,12,51,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,0,12,0,12,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,49,0,12,0,12,0,12,0,12,32,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,374,149,287,188,0,12,287,188,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,87,101,0,12,0,12,0,12,0,12,87,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,246,122,246,122,133,95,0,12,0,12,0,12,0,12,14,23,17,29,0,12,92,81,0,12,10,16,0,12,0,12,103,88,0,12,0,12,0,12,103,88,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-77.027429, -77.023829, -77.019681, -77.019546, -77.019513, -77.019413, -77.0266, -77.027035, -77.027135, -77.027429, 38.951868, 38.951966, 38.952083, 38.949211, 38.94847, 38.946335, 38.946125, 38.948991, 38.949734, 38.951868))"
11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",1779,472,64,50,64,50,64,50,27,24,37,43,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,118,80,26,29,12,19,0,17,0,17,12,19,0,17,14,22,0,17,77,87,0,17,52,81,25,39,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,25,0,17,0,17,0,17,0,17,0,17,15,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,99,80,65,66,0,17,65,66,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,34,40,0,17,0,17,0,17,22,35,12,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1498,464,1498,464,110,112,0,17,0,17,9,14,0,17,0,17,0,17,0,17,18,34,0,17,83,103,0,17,0,17,1164,488,202,196,0,17,0,17,856,457,70,49,36,42,0,17,0,17,0,17,224,202,0,17,0,17,0,17,0,17,31,36,0,17,0,17,193,202,0,17,0,17,0,17,0,17,0,17,0,17,"list(c(-77.036445, -77.036441, -77.032727, -77.029704, -77.025514, -77.02524, -77.02469, -77.024312, -77.025244, -77.029725, -77.03273, -77.03391, -77.036447, -77.036445, 38.938231, 38.941874, 38.941867, 38.941865, 38.941873, 38.940811, 38.938684, 38.936421, 38.935128, 38.936285, 38.937078, 38.937387, 38.937427, 38.938231))"
11001002900,"Census Tract 29, District of Columbia, District of Columbia",1188,281,53,42,9,14,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,21,0,12,0,12,16,16,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,14,22,0,12,0,12,139,64,20,22,0,12,0,12,0,12,0,12,10,15,10,16,0,12,82,54,0,12,0,12,16,26,9,14,0,12,0,12,20,30,0,12,0,12,37,32,15,16,0,12,0,12,0,12,0,12,0,12,15,16,0,12,0,12,0,12,0,12,22,25,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,15,23,0,12,71,54,52,46,0,12,52,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,925,258,915,257,64,58,0,12,0,12,0,12,0,12,10,15,0,12,10,16,44,50,0,12,0,12,0,12,0,12,759,259,29,43,0,12,0,12,581,283,51,65,18,28,80,76,0,12,0,12,92,91,0,12,70,83,0,12,0,12,0,12,0,12,0,12,22,35,0,12,0,12,0,12,10,14,10,14,0,12,"list(c(-77.032732, -77.03273, -77.029725, -77.025244, -77.027483, -77.02826, -77.029709, -77.032663, -77.032735, -77.032732, 38.934121, 38.937078, 38.936285, 38.935128, 38.932137, 38.931821, 38.931323, 38.93034, 38.931868, 38.934121))"
