WKT,GEOID,NAME,TotalForeignBornE,TotalForeignBornM,EuropeE,EuropeM,Northern EuropeE,Northern EuropeM,United Kingdom (inc. Crown Dependencies)E,United Kingdom (inc. Crown Dependencies)M,United Kingdom excluding England and ScotlandE,United Kingdom excluding England and ScotlandM,EnglandE,EnglandM,ScotlandE,ScotlandM,IrelandE,IrelandM,DenmarkE,DenmarkM,NorwayE,NorwayM,SwedenE,SwedenM,Other Northern EuropeE,Other Northern EuropeM,Western EuropeE,Western EuropeM,AustriaE,AustriaM,BelgiumE,BelgiumM,FranceE,FranceM,GermanyE,GermanyM,NetherlandsE,NetherlandsM,SwitzerlandE,SwitzerlandM,Other Western EuropeE,Other Western EuropeM,Southern EuropeE,Southern EuropeM,GreeceE,GreeceM,ItalyE,ItalyM,PortugalE,PortugalM,Azores IslandsE,Azores IslandsM,SpainE,SpainM,Other Southern EuropeE,Other Southern EuropeM,Eastern EuropeE,Eastern EuropeM,AlbaniaE,AlbaniaM,BelarusE,BelarusM,BulgariaE,BulgariaM,CroatiaE,CroatiaM,Czechoslovakia (includes Czech Republic and Slovakia)E,Czechoslovakia (includes Czech Republic and Slovakia)M,HungaryE,HungaryM,LatviaE,LatviaM,LithuaniaE,LithuaniaM,MacedoniaE,MacedoniaM,MoldovaE,MoldovaM,PolandE,PolandM,RomaniaE,RomaniaM,RussiaE,RussiaM,UkraineE,UkraineM,Bosnia and HerzegovinaE,Bosnia and HerzegovinaM,SerbiaE,SerbiaM,Other Eastern EuropeE,Other Eastern EuropeM,Europe n.e.c.E,Europe n.e.c.M,AsiaE,AsiaM,Eastern AsiaE,Eastern AsiaM,ChinaE,ChinaM,China excluding Hong Kong and TaiwanE,China excluding Hong Kong and TaiwanM,Hong KongE,Hong KongM,TaiwanE,TaiwanM,JapanE,JapanM,KoreaE,KoreaM,Other Eastern AsiaE,Other Eastern AsiaM,South Central AsiaE,South Central AsiaM,AfghanistanE,AfghanistanM,BangladeshE,BangladeshM,IndiaE,IndiaM,IranE,IranM,KazakhstanE,KazakhstanM,NepalE,NepalM,PakistanE,PakistanM,Sri LankaE,Sri LankaM,UzbekistanE,UzbekistanM,Other South Central AsiaE,Other South Central AsiaM,South Eastern AsiaE,South Eastern AsiaM,CambodiaE,CambodiaM,IndonesiaE,IndonesiaM,LaosE,LaosM,MalaysiaE,MalaysiaM,BurmaE,BurmaM,PhilippinesE,PhilippinesM,SingaporeE,SingaporeM,ThailandE,ThailandM,VietnamE,VietnamM,Other South Eastern AsiaE,Other South Eastern AsiaM,Western AsiaE,Western AsiaM,IraqE,IraqM,IsraelE,IsraelM,JordanE,JordanM,KuwaitE,KuwaitM,LebanonE,LebanonM,Saudi ArabiaE,Saudi ArabiaM,SyriaE,SyriaM,YemenE,YemenM,TurkeyE,TurkeyM,ArmeniaE,ArmeniaM,Other Western AsiaE,Other Western AsiaM,Asia n.e.c.E,Asia n.e.c.M,AfricaE,AfricaM,Eastern AfricaE,Eastern AfricaM,EritreaE,EritreaM,EthiopiaE,EthiopiaM,KenyaE,KenyaM,SomaliaE,SomaliaM,Other Eastern AfricaE,Other Eastern AfricaM,Middle AfricaE,Middle AfricaM,CameroonE,CameroonM,Other Middle AfricaE,Other Middle AfricaM,Northern AfricaE,Northern AfricaM,EgyptE,EgyptM,MoroccoE,MoroccoM,SudanE,SudanM,Other Northern AfricaE,Other Northern AfricaM,Southern AfricaE,Southern AfricaM,South AfricaE,South AfricaM,Other Southern AfricaE,Other Southern AfricaM,Western AfricaE,Western AfricaM,Cabo VerdeE,Cabo VerdeM,GhanaE,GhanaM,LiberiaE,LiberiaM,NigeriaE,NigeriaM,Sierra LeoneE,Sierra LeoneM,Other Western AfricaE,Other Western AfricaM,Africa n.e.c.E,Africa n.e.c.M,OceaniaE,OceaniaM,Australia and New Zealand SubregionE,Australia and New Zealand SubregionM,AustraliaE,AustraliaM,Other Australian and New Zealand SubregionE,Other Australian and New Zealand SubregionM,FijiE,FijiM,Oceania n.e.c.E,Oceania n.e.c.M,AmericasE,AmericasM,Latin AmericaE,Latin AmericaM,CaribbeanE,CaribbeanM,BahamasE,BahamasM,BarbadosE,BarbadosM,CubaE,CubaM,DominicaE,DominicaM,Dominican RepublicE,Dominican RepublicM,GrenadaE,GrenadaM,HaitiE,HaitiM,JamaicaE,JamaicaM,St. Vincent and the GrenadinesE,St. Vincent and the GrenadinesM,Trinidad and TobagoE,Trinidad and TobagoM,West IndiesE,West IndiesM,Other CaribbeanE,Other CaribbeanM,Central AmericaE,Central AmericaM,MexicoE,MexicoM,BelizeE,BelizeM,Costa RicaE,Costa RicaM,El SalvadorE,El SalvadorM,GuatemalaE,GuatemalaM,HondurasE,HondurasM,NicaraguaE,NicaraguaM,PanamaE,PanamaM,Other Central AmericaE,Other Central AmericaM,South AmericaE,South AmericaM,ArgentinaE,ArgentinaM,BoliviaE,BoliviaM,BrazilE,BrazilM,ChileE,ChileM,ColombiaE,ColombiaM,EcuadorE,EcuadorM,GuyanaE,GuyanaM,PeruE,PeruM,UruguayE,UruguayM,VenezuelaE,VenezuelaM,Other South AmericaE,Other South AmericaM,Northern AmericaE,Northern AmericaM,CanadaE,CanadaM,Other Northern AmericaE,Other Northern AmericaM
"POLYGON ((-76.994327 38.860654,-76.993159 38.862268,-76.991221 38.863318,-76.990452 38.86255,-76.988273 38.860362,-76.988033 38.860199,-76.984587 38.857861,-76.983106 38.85692,-76.977361 38.857304,-76.976004 38.856674,-76.974638 38.854998,-76.975898 38.853628,-76.979845 38.854294,-76.983338 38.853366,-76.986075 38.854627,-76.986995 38.85619,-76.987224 38.857357,-76.987666 38.857981,-76.988636 38.858429,-76.990825 38.858482,-76.993275 38.858415,-76.9936 38.85848,-76.993649 38.859443,-76.994327 38.860654))","11001007407","Census Tract 74.07, District of Columbia, District of Columbia",98,62,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,0,12,0,12,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,50,64,50,48,41,0,12,30,33,0,12,0,12,18,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12
"POLYGON ((-77.009002 38.918106,-77.008939 38.926678,-77.006293 38.92701,-77.00599 38.926506,-77.002444 38.925594,-77.002993 38.925243,-77.003556 38.923429,-77.00057 38.923439,-77.000569 38.922985,-77.000569 38.919761,-77.003513 38.918726,-77.009 38.916893,-77.009002 38.918106))","11001009203","Census Tract 92.03, District of Columbia, District of Columbia",260,134,39,25,13,14,8,13,8,13,0,12,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,16,0,12,8,12,0,12,0,12,4,11,0,12,14,16,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,77,90,74,89,66,86,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,8,0,12,0,12,0,12,0,12,3,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,135,114,135,114,23,36,0,12,0,12,0,12,0,12,0,12,0,12,23,36,0,12,0,12,0,12,0,12,0,12,19,30,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,93,105,0,12,0,12,17,26,0,12,76,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
"POLYGON ((-77.065678 38.947895,-77.056712 38.94789,-77.051659 38.948858,-77.051679 38.946785,-77.049674 38.943759,-77.050019 38.943254,-77.051156 38.941718,-77.051209 38.94045,-77.051539 38.93967,-77.052029 38.937778,-77.051384 38.937434,-77.050298 38.937187,-77.048367 38.937277,-77.047878 38.936966,-77.048033 38.935054,-77.050503 38.933224,-77.050833 38.933723,-77.054582 38.932704,-77.055716 38.930755,-77.05677 38.93257,-77.059243 38.936824,-77.061517 38.940735,-77.061654 38.940972,-77.062921 38.943154,-77.065006 38.946736,-77.065678 38.947895))","11001001302","Census Tract 13.02, District of Columbia, District of Columbia",1791,476,691,245,170,98,110,75,86,69,24,40,0,17,36,54,0,17,0,17,9,14,15,26,150,117,0,17,0,17,73,85,53,65,24,41,0,17,0,17,204,152,33,36,0,17,78,95,0,17,93,107,0,17,167,155,0,17,0,17,0,17,0,17,26,41,0,17,0,17,0,17,0,17,0,17,36,55,0,17,0,17,91,135,0,17,0,17,14,23,0,17,567,264,304,227,304,227,304,227,0,17,0,17,0,17,0,17,0,17,103,87,0,17,0,17,28,49,49,56,0,17,0,17,0,17,0,17,0,17,26,43,94,85,0,17,23,36,0,17,0,17,0,17,0,17,43,63,0,17,28,45,0,17,66,64,0,17,23,39,0,17,0,17,0,17,0,17,0,17,0,17,19,32,24,37,0,17,0,17,38,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,10,16,10,16,0,17,0,17,0,17,0,17,0,17,0,17,28,45,0,17,28,45,0,17,0,17,0,17,0,17,0,17,137,209,137,209,137,209,0,17,0,17,0,17,358,187,269,153,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,87,86,58,74,0,17,0,17,0,17,29,46,0,17,0,17,0,17,0,17,182,123,0,17,21,35,0,17,0,17,66,79,41,48,0,17,18,31,0,17,36,57,0,17,89,108,89,108,0,17
"POLYGON ((-77.036488 38.922732,-77.036491 38.92325,-77.036489 38.926272,-77.032407 38.926573,-77.032143 38.923763,-77.032132 38.923635,-77.03193 38.92166,-77.031941 38.920064,-77.034414 38.919183,-77.036496 38.919145,-77.036488 38.922732))","11001003700","Census Tract 37, District of Columbia, District of Columbia",1124,433,96,70,24,41,24,41,24,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,50,50,0,17,0,17,35,45,0,17,0,17,15,24,0,17,9,16,0,17,0,17,9,16,0,17,0,17,0,17,13,20,0,17,0,17,13,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,136,96,60,68,18,32,6,25,0,17,12,20,0,17,42,60,0,17,35,41,0,17,0,17,35,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,41,51,0,17,0,17,0,17,8,14,0,17,10,17,0,17,0,17,23,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,85,79,44,59,0,17,44,59,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,43,25,43,0,17,16,25,0,17,16,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,807,449,792,450,181,148,0,17,0,17,0,17,0,17,154,143,0,17,0,17,10,18,0,17,17,25,0,17,0,17,517,434,0,17,0,17,0,17,468,429,0,17,0,17,36,45,13,21,0,17,94,85,22,34,0,17,15,24,0,17,57,73,0,17,0,17,0,17,0,17,0,17,0,17,15,23,15,23,0,17
"POLYGON ((-76.994226 38.843688,-76.992176 38.844039,-76.991658 38.844127,-76.989231 38.844565,-76.988511 38.844705,-76.981273 38.846617,-76.980592 38.84543,-76.978171 38.84204,-76.973304 38.843284,-76.9728438537977 38.8431497825041,-76.979497 38.837812,-76.9824909808814 38.8356347861757,-76.9849693143039 38.8338325496209,-76.98777 38.837013,-76.988795 38.838638,-76.99173 38.838139,-76.993513 38.83757,-76.993563 38.838805,-76.993616 38.840245,-76.994226 38.843688))","11001007304","Census Tract 73.04, District of Columbia, District of Columbia",89,89,36,38,16,22,16,22,16,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,20,0,12,0,12,0,12,0,12,0,12,0,12,8,20,8,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,74,45,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,74,0,12,0,12,0,12,45,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
"POLYGON ((-76.962218 38.899497,-76.959386 38.90339,-76.957969 38.906154,-76.956676 38.905533,-76.95366 38.906669,-76.952131 38.908174,-76.950989 38.908216,-76.945257 38.902454,-76.94415 38.901474,-76.951015 38.89552,-76.952613 38.895976,-76.957489 38.896576,-76.96029 38.896987,-76.961984 38.897135,-76.962218 38.899497))","11001009602","Census Tract 96.02, District of Columbia, District of Columbia",91,95,16,25,16,25,16,25,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,75,90,75,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,53,0,12,0,12,0,12,40,53,0,12,0,12,0,12,0,12,0,12,35,41,0,12,0,12,0,12,0,12,0,12,25,39,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12
"POLYGON ((-77.05832 38.917762,-77.058258 38.917716,-77.055322 38.919035,-77.054581 38.91993,-77.05185 38.91958,-77.051071 38.91988,-77.050181 38.921241,-77.048608 38.918797,-77.04794 38.918613,-77.047027 38.917331,-77.046285 38.915991,-77.046088 38.914434,-77.046574 38.91403,-77.048733 38.911414,-77.048797 38.909634,-77.050146 38.909635,-77.05126 38.910753,-77.05312 38.91215,-77.055323 38.91293,-77.059067 38.91592,-77.05832 38.917762))","11001004100","Census Tract 41, District of Columbia, District of Columbia",657,203,266,183,129,101,73,66,73,66,0,12,0,12,0,12,19,29,0,12,37,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,140,0,12,0,12,0,12,0,12,101,140,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,0,12,26,32,190,64,49,35,23,22,23,22,0,12,0,12,11,16,15,22,0,12,80,52,0,12,0,12,70,50,0,12,0,12,0,12,10,15,0,12,0,12,0,12,54,45,0,12,7,11,0,12,5,7,3,8,28,35,0,12,0,12,11,19,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,38,31,31,28,0,12,0,12,12,18,0,12,19,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,14,10,14,10,14,0,12,0,12,0,12,153,79,143,78,20,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,9,15,0,12,0,12,78,72,30,32,0,12,0,12,4,11,44,68,0,12,0,12,0,12,0,12,45,33,3,8,0,12,19,21,11,17,0,12,0,12,0,12,12,18,0,12,0,12,0,12,10,12,10,12,0,12
"POLYGON ((-77.0857801216917 38.9609074226397,-77.0838391710907 38.9623996187416,-77.0827060827257 38.9632707331536,-77.0822402534113 38.9636288611176,-77.0804181742635 38.9650296692579,-77.0774416653451 38.9673179990089,-77.0774366982071 38.9673218177274,-77.076839 38.966976,-77.075049 38.963999,-77.073309 38.961017,-77.072154 38.959026,-77.06963 38.954691,-77.069425 38.954336,-77.069844 38.952095,-77.073729 38.952151,-77.075802 38.949735,-77.077365 38.947903,-77.078535 38.946562,-77.078888 38.946504,-77.079674 38.947909,-77.080974 38.951466,-77.082632 38.9547,-77.0858122682884 38.9608827084474,-77.0857801216917 38.9609074226397))","11001001100","Census Tract 11, District of Columbia, District of Columbia",607,189,284,155,54,52,54,52,21,32,33,45,0,12,0,12,0,12,0,12,0,12,0,12,87,66,0,12,0,12,60,53,0,12,27,42,0,12,0,12,39,56,0,12,39,56,0,12,0,12,0,12,0,12,104,120,0,12,33,55,0,12,0,12,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,67,0,12,0,12,0,12,0,12,0,12,183,69,52,54,52,54,52,54,0,12,0,12,0,12,0,12,0,12,15,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,25,0,12,0,12,95,58,0,12,0,12,0,12,0,12,0,12,95,58,0,12,0,12,0,12,0,12,21,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,26,0,12,0,12,0,12,23,39,23,39,0,12,0,12,0,12,0,12,23,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,45,30,45,30,45,0,12,0,12,0,12,87,69,71,64,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,14,0,12,0,12,0,12,0,12,38,48,0,12,0,12,0,12,14,25,0,12,24,41,0,12,0,12,0,12,26,35,0,12,0,12,0,12,0,12,22,33,0,12,4,10,0,12,0,12,0,12,0,12,16,25,16,25,0,12
"POLYGON ((-77.036707 38.927118,-77.036476 38.928687,-77.03646 38.931653,-77.036456 38.933288,-77.032735 38.931868,-77.032663 38.93034,-77.032612 38.928805,-77.032407 38.926573,-77.036489 38.926272,-77.036488 38.926525,-77.036707 38.927118))","11001002802","Census Tract 28.02, District of Columbia, District of Columbia",1975,471,77,54,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,59,52,0,12,12,18,11,23,36,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,169,93,8,14,8,14,0,12,0,12,8,14,0,12,0,12,0,12,34,36,0,12,4,19,15,24,0,12,0,12,0,12,15,24,0,12,0,12,0,12,127,98,10,17,0,12,0,12,0,12,0,12,83,93,0,12,0,12,34,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,100,119,76,116,0,12,76,116,0,12,0,12,0,12,13,22,0,12,13,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1629,415,1620,410,131,102,0,12,0,12,26,42,0,12,12,19,7,12,0,12,64,90,0,12,0,12,0,12,22,33,1419,391,48,44,0,12,0,12,873,418,213,199,265,271,0,12,20,31,0,12,70,49,0,12,0,12,25,31,0,12,0,12,17,20,8,14,20,23,0,12,0,12,0,12,9,14,9,14,0,12
"POLYGON ((-77.079016 38.912679,-77.073097 38.912589,-77.069201 38.911606,-77.069162 38.910692,-77.069081 38.908718,-77.071642 38.908582,-77.071498 38.905109,-77.076044 38.905552,-77.07831 38.906042,-77.077597 38.909238,-77.079016 38.912679))","11001000201","Census Tract 2.01, District of Columbia, District of Columbia",581,165,115,84,49,52,42,50,34,47,8,18,0,12,7,15,0,12,0,12,0,12,0,12,34,57,0,12,0,12,10,11,24,56,0,12,0,12,0,12,20,22,10,21,0,12,0,12,0,12,10,22,0,12,12,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,216,91,123,61,88,52,65,46,0,12,23,31,0,12,35,37,0,12,13,22,0,12,7,16,0,12,0,12,0,12,0,12,6,16,0,12,0,12,0,12,25,34,0,12,0,12,0,12,0,12,0,12,9,22,16,26,0,12,0,12,0,12,55,71,0,12,21,35,0,12,0,12,0,12,26,60,0,12,0,12,8,19,0,12,0,12,0,12,42,47,5,11,0,12,0,12,5,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,15,6,15,0,12,31,43,0,12,0,12,12,28,19,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,208,146,155,109,51,67,0,12,0,12,0,12,0,12,0,12,0,12,27,37,24,56,0,12,0,12,0,12,0,12,15,26,7,16,0,12,0,12,0,12,8,20,0,12,0,12,0,12,0,12,89,80,12,28,20,27,12,28,0,12,45,74,0,12,0,12,0,12,0,12,0,12,0,12,53,69,53,69,0,12
"POLYGON ((-77.042094 38.923055,-77.039936 38.924486,-77.03845 38.925357,-77.036488 38.926525,-77.036489 38.926272,-77.036491 38.92325,-77.036488 38.922732,-77.036496 38.919145,-77.038473 38.918523,-77.040191 38.918044,-77.041224 38.917008,-77.041656 38.91678,-77.041704 38.919659,-77.042684 38.922661,-77.042094 38.923055))","11001003800","Census Tract 38, District of Columbia, District of Columbia",1314,278,192,112,37,41,37,41,37,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,55,50,0,17,0,17,15,26,19,30,21,32,0,17,0,17,28,49,0,17,0,17,0,17,0,17,28,49,0,17,72,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,0,17,21,30,36,48,0,17,0,17,0,17,0,17,162,89,70,52,35,37,6,10,20,30,9,17,0,17,35,59,0,17,21,33,0,17,0,17,21,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,44,49,0,17,0,17,0,17,0,17,0,17,17,29,27,40,0,17,0,17,0,17,27,32,14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,21,0,17,0,17,120,107,24,38,0,17,24,38,0,17,0,17,0,17,0,17,0,17,0,17,52,80,0,17,0,17,52,80,0,17,0,17,0,17,0,17,32,52,0,17,0,17,0,17,32,52,0,17,0,17,12,20,65,64,23,34,23,34,0,17,0,17,42,53,775,262,670,268,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,537,278,0,17,36,50,0,17,289,226,212,255,0,17,0,17,0,17,0,17,133,108,21,32,0,17,44,62,28,45,40,63,0,17,0,17,0,17,0,17,0,17,0,17,105,83,105,83,0,17
"POLYGON ((-76.993763 38.884585,-76.99153 38.885098,-76.988311 38.886017,-76.983653 38.887086,-76.983658 38.884101,-76.983658 38.879682,-76.988309 38.881598,-76.991529 38.882892,-76.99376 38.883801,-76.993763 38.884585))","11001006900","Census Tract 69, District of Columbia, District of Columbia",136,79,104,69,18,20,18,20,18,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,58,0,12,0,12,22,33,32,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,28,0,12,0,12,0,12,0,12,0,12,11,15,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,2,4,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,29,9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,0,12,0,12,0,12,0,12,9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,23,21,23,0,12
"POLYGON ((-77.009013 38.914085,-77.008999 38.915564,-77.009 38.916893,-77.003513 38.918726,-77.003507 38.915568,-77.00351 38.9126,-77.004371 38.9126,-77.005331 38.909211,-77.009026 38.910783,-77.009013 38.914085))","11001008701","Census Tract 87.01, District of Columbia, District of Columbia",272,129,103,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,21,11,17,0,12,0,12,0,12,9,13,0,12,83,88,10,15,0,12,0,12,0,12,0,12,0,12,0,12,53,84,0,12,0,12,0,12,0,12,10,14,0,12,10,16,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,35,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,42,0,12,0,12,28,42,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,124,84,118,83,67,62,0,12,0,12,7,16,0,12,0,12,0,12,0,12,40,65,0,12,15,23,0,12,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,65,40,63,0,12,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,0,12,6,9,6,9,0,12
