GIDBG,State,State_name,County,County_name,Tract,Block_group,Flag,LAND_AREA,AIAN_LAND,URBANIZED_AREA_POP_CEN_2010,URBAN_CLUSTER_POP_CEN_2010,RURAL_POP_CEN_2010,Tot_Population_CEN_2010,Tot_Population_ACS_13_17,Pop_18_24_ACS_13_17,Pop_25_44_ACS_13_17,Pop_45_64_ACS_13_17,Pop_65plus_ACS_13_17,Hispanic_ACS_13_17,NH_White_alone_ACS_13_17,NH_Blk_alone_ACS_13_17,NH_AIAN_alone_ACS_13_17,NH_Asian_alone_ACS_13_17,Pop_5yrs_Over_ACS_13_17,Othr_Lang_ACS_13_17,ENG_VW_SPAN_ACS_13_17,ENG_VW_INDO_EURO_ACS_13_17,ENG_VW_API_ACS_13_17,ENG_VW_OTHER_ACS_13_17,ENG_VW_ACS_13_17,Mail_Return_Rate_CEN_2010,Low_Response_Score,pct_Pop_18_24_ACS_13_17,pct_Pop_25_44_ACS_13_17,pct_Pop_45_64_ACS_13_17,pct_Pop_65plus_ACS_13_17,pct_Hispanic_CEN_2010,pct_Hispanic_ACS_13_17,pct_NH_White_alone_CEN_2010,pct_NH_White_alone_ACS_13_17,pct_NH_Blk_alone_CEN_2010,pct_NH_Blk_alone_ACS_13_17,pct_NH_AIAN_alone_CEN_2010,pct_NH_AIAN_alone_ACS_13_17,pct_NH_Asian_alone_CEN_2010,pct_NH_Asian_alone_ACS_13_17,pct_NH_NHOPI_alone_CEN_2010,pct_NH_NHOPI_alone_ACS_13_17,pct_NH_SOR_alone_CEN_2010,pct_NH_SOR_alone_ACS_13_17,pct_ENG_VW_SPAN_ACS_13_17,pct_ENG_VW_INDOEURO_ACS_13_17,pct_ENG_VW_API_ACS_13_17,pct_ENG_VW_OTHER_ACS_13_17,pct_ENG_VW_ACS_13_17
110010036001,11,District of Columbia,001,District of Columbia,003600,1,,0.029,0,1482,0,0,1482,1563,29,950,416,0,184,499,673,0,139,1407,415,10,0,0,0,10,77.1,29.9,1.86,60.78,26.62,0,17.27,11.77,33.33,31.93,44.4,43.06,0.2,0,2.97,8.89,0,0,0.27,0,1.33,0,0,0,1.33
110010036002,11,District of Columbia,001,District of Columbia,003600,2,,0.028,0,1359,0,0,1359,1454,117,753,195,226,222,589,592,0,19,1425,225,0,0,0,0,0,76.4,29.2,8.05,51.79,13.41,15.54,25.31,15.27,23.47,40.51,44.89,40.72,0.15,0,4.05,1.31,0,0,0.37,0,0,0,0,0,0
110010036003,11,District of Columbia,001,District of Columbia,003600,3,,0.06,0,1367,0,0,1367,1816,165,1304,234,46,233,1041,16,0,411,1800,268,18,0,0,0,18,80.5,20.5,9.09,71.81,12.89,2.53,15.29,12.83,51.79,57.32,24.58,0.88,0.22,0,4.32,22.63,0,0,0.37,0,2.49,0,0,0,2.49
110010037001,11,District of Columbia,001,District of Columbia,003700,1,,0.024,0,1236,0,0,1236,1819,218,1068,259,36,306,847,563,0,50,1700,341,12,0,0,0,12,78.8,25.9,11.98,58.71,14.24,1.98,28.72,16.82,39.81,46.56,24.68,30.95,0.16,0,4.21,2.75,0.24,0,0.16,0,1.58,0,0,0,1.58
110010037002,11,District of Columbia,001,District of Columbia,003700,2,,0.046,0,3228,0,0,3228,2148,243,1009,272,155,135,545,1317,0,138,1899,306,15,0,0,0,15,73.4,31.4,11.31,46.97,12.66,7.22,20.54,6.28,19.18,25.37,54.89,61.31,0.19,0,2.88,6.42,0.09,0,0.25,0,1.58,0,0,0,1.58
110010037003,11,District of Columbia,001,District of Columbia,003700,3,,0.043,0,1299,0,0,1299,1950,30,815,352,109,1026,629,265,0,30,1795,655,67,0,0,0,67,72.2,32,1.54,41.79,18.05,5.59,38.18,52.62,29.18,32.26,25.25,13.59,0.38,0,4.7,1.54,0.08,0,0.46,0,7.56,0,0,0,7.56
110010038001,11,District of Columbia,001,District of Columbia,003800,1,,0.045,0,1991,0,0,1991,2484,132,1595,202,216,589,1422,322,30,64,2329,761,56,0,0,0,56,80.6,26.1,5.31,64.21,8.13,8.7,21.55,23.71,54.85,57.25,13.06,12.96,0.15,1.21,6.78,2.58,0,0,0.5,0,4.88,0,0,0,4.88
110010038002,11,District of Columbia,001,District of Columbia,003800,2,,0.058,0,1495,0,0,1495,1741,0,942,494,134,292,1059,141,0,207,1669,346,59,0,0,0,59,85.2,19.9,0,54.11,28.37,7.7,12.11,16.77,65.48,60.83,12.64,8.1,0.13,0,6.15,11.89,0.07,2.41,0.33,0,5.6,0,0,0,5.6
110010038003,11,District of Columbia,001,District of Columbia,003800,3,,0.035,0,1128,0,0,1128,1034,87,503,292,102,211,311,404,0,0,1034,355,0,13,0,0,13,80.9,28.1,8.41,48.65,28.24,9.86,28.81,20.41,34.13,30.08,30.76,39.07,0.44,0,2.66,0,0,0,0.98,4.26,0,2.36,0,0,2.36
110010039001,11,District of Columbia,001,District of Columbia,003900,1,,0.018,0,1350,0,0,1350,1404,15,1201,127,61,151,874,209,0,138,1404,356,22,0,0,16,38,82.3,22.4,1.07,85.54,9.05,4.34,12.81,10.75,63.85,62.25,13.93,14.89,0.22,0,6.22,9.83,0.15,0,0.74,0,2.48,0,0,1.8,4.28
110010039002,11,District of Columbia,001,District of Columbia,003900,2,,0.081,0,1045,0,0,1045,1124,12,587,310,158,23,940,84,0,77,1080,278,0,0,0,0,0,87.6,14.4,1.07,52.22,27.58,14.06,9.38,2.05,74.07,83.63,7.75,7.47,0.48,0,4.98,6.85,0,0,0.19,0,0,0,0,0,0
110010039003,11,District of Columbia,001,District of Columbia,003900,3,,0.029,0,1148,0,0,1148,1217,72,641,294,86,166,852,119,0,31,1107,337,17,0,0,16,33,83.8,24.9,5.92,52.67,24.16,7.07,14.72,13.64,61.59,70.01,15.77,9.78,0.26,0,4.7,2.55,0,0,0.52,1.31,2.5,0,0,2.35,4.85
110010039004,11,District of Columbia,001,District of Columbia,003900,4,,0.019,0,931,0,0,931,898,0,489,211,168,135,658,32,0,55,898,275,0,0,0,0,0,86.7,15.1,0,54.45,23.5,18.71,12.14,15.03,70.03,73.27,10.31,3.56,0.21,0,3.65,6.12,0.11,0,0.32,0,0,0,0,0,0
110010040011,11,District of Columbia,001,District of Columbia,004001,1,,0.034,0,1548,0,0,1548,1883,102,1214,314,108,192,1499,108,0,72,1820,270,0,0,0,0,0,78.8,24.6,5.42,64.47,16.68,5.74,11.11,10.2,76.23,79.61,3.68,5.74,0.13,0,4.59,3.82,0.06,0,0.13,0,0,0,0,0,0
110010040012,11,District of Columbia,001,District of Columbia,004001,2,,0.017,0,646,0,0,646,591,18,277,127,169,27,548,16,0,0,591,77,0,0,0,0,0,84.9,11.2,3.05,46.87,21.49,28.6,5.73,4.57,84.98,92.72,4.02,2.71,0,0,3.56,0,0,0,0.15,0,0,0,0,0,0
110010040013,11,District of Columbia,001,District of Columbia,004001,3,,0.054,0,1551,0,0,1551,1926,29,878,518,200,391,1285,95,0,78,1828,548,51,0,0,15,66,83.5,19.7,1.51,45.59,26.9,10.38,8.77,20.3,81.88,66.72,3.22,4.93,0.19,0,4.38,4.05,0.13,2.18,0,0,4.74,0,0,1.4,6.14
110010040021,11,District of Columbia,001,District of Columbia,004002,1,,0.016,0,680,0,0,680,647,18,436,135,25,39,550,14,0,23,624,96,0,0,0,0,0,81.3,22,2.78,67.39,20.87,3.86,15,6.03,72.79,85.01,5.15,2.16,0.15,0,3.97,3.55,0.15,0,0.15,0,0,0,0,0,0
110010040022,11,District of Columbia,001,District of Columbia,004002,2,,0.032,0,1544,0,0,1544,1956,32,1220,308,200,162,1627,72,0,56,1906,486,14,8,0,0,22,84.9,19.4,1.64,62.37,15.75,10.22,6.28,8.28,76.1,83.18,9.07,3.68,0.06,0,6.02,2.86,0,0,0.06,0.61,1.34,0.76,0,0,2.1
110010040023,11,District of Columbia,001,District of Columbia,004002,3,,0.027,0,573,0,0,573,587,78,340,70,92,30,493,8,0,56,580,189,0,21,11,0,32,83.8,21.6,13.29,57.92,11.93,15.67,8.9,5.11,72.95,83.99,5.93,1.36,0,0,10.3,9.54,0,0,0.17,0,0,5.01,2.63,0,7.64
110010041001,11,District of Columbia,001,District of Columbia,004100,1,,0.039,0,1229,0,0,1229,1265,25,512,405,196,31,1123,1,0,68,1211,334,12,9,0,0,21,84.8,17.2,1.98,40.47,32.02,15.49,10.66,2.45,75.92,88.77,4.88,0.08,0,0,6.27,5.38,0,0,0.41,0.87,1.63,1.22,0,0,2.85
110010041002,11,District of Columbia,001,District of Columbia,004100,2,,0.112,0,671,0,0,671,632,18,289,135,110,124,381,19,0,99,575,188,11,0,0,0,11,78.4,21.4,2.85,45.73,21.36,17.41,7.3,19.62,80.63,60.28,3.43,3.01,0.15,0,6.41,15.66,0.3,0,0.15,0,3.06,0,0,0,3.06
110010041003,11,District of Columbia,001,District of Columbia,004100,3,,0.153,0,808,0,0,808,761,45,174,250,227,83,508,117,0,23,741,104,0,0,0,0,0,76.4,18.5,5.91,22.86,32.85,29.83,9.78,10.91,76.24,66.75,3.09,15.37,0.37,0,7.43,3.02,0.12,0,0.99,1.18,0,0,0,0,0
110010042011,11,District of Columbia,001,District of Columbia,004201,1,,0.035,0,1434,0,0,1434,1542,112,946,268,121,166,1008,190,0,85,1458,272,13,9,0,0,22,80.2,24.2,7.26,61.35,17.38,7.85,10.95,10.77,70.85,65.37,9.41,12.32,0.07,0,6.9,5.51,0,0,0.07,6.03,1.28,0.89,0,0,2.17
110010042012,11,District of Columbia,001,District of Columbia,004201,2,,0.044,0,1908,0,0,1908,2182,133,1439,476,43,58,1805,173,0,44,2108,152,0,0,0,0,0,78.0,22.7,6.1,65.95,21.81,1.97,5.71,2.66,80.08,82.72,5.29,7.93,0.1,0,6.03,2.02,0,0,0.26,0,0,0,0,0,0
110010042021,11,District of Columbia,001,District of Columbia,004202,1,,0.043,0,1357,0,0,1357,1228,120,704,239,133,122,971,17,9,80,1196,181,13,0,9,0,22,84.6,21.4,9.77,57.33,19.46,10.83,7.15,9.93,78.7,79.07,1.99,1.38,0.22,0.73,8.7,6.51,0.22,0,0.15,0.57,1.74,0,1.21,0,2.95
110010042022,11,District of Columbia,001,District of Columbia,004202,2,,0.038,0,1414,0,0,1414,1310,69,812,294,66,231,947,18,0,64,1286,347,0,0,0,0,0,84.5,23.2,5.27,61.98,22.44,5.04,8.35,17.63,75.32,72.29,7,1.37,0.21,0,6.79,4.89,0,0,0.35,0,0,0,0,0,0
110010043001,11,District of Columbia,001,District of Columbia,004300,1,,0.047,0,2062,0,0,2062,2183,41,1323,311,237,360,1096,500,0,114,2031,526,63,0,0,15,78,84.1,22.9,1.88,60.6,14.25,10.86,14.94,16.49,47.87,50.21,30.07,22.9,0.48,0,4.46,5.22,0.1,0,0.05,0,5.16,0,0,1.23,6.38
110010043002,11,District of Columbia,001,District of Columbia,004300,2,,0.044,0,1193,0,0,1193,1850,175,905,460,185,113,1228,450,0,42,1812,332,0,0,0,31,31,82.0,24.2,9.46,48.92,24.86,10,15.42,6.11,54.9,66.38,22.55,24.32,0.17,0,4.78,2.27,0,0,0.42,0,0,0,0,3.24,3.24
110010044001,11,District of Columbia,001,District of Columbia,004400,1,,0.095,0,2769,0,0,2769,3305,80,2221,542,315,238,2299,482,0,184,3158,509,27,0,0,0,27,83.9,19.4,2.42,67.2,16.4,9.53,8.16,7.2,66.78,69.56,15.06,14.58,0.29,0,7.08,5.57,0,0,0.29,0,1.44,0,0,0,1.44
110010044002,11,District of Columbia,001,District of Columbia,004400,2,,0.106,0,1803,0,0,1803,2080,129,1136,483,110,90,1312,510,0,79,1995,274,0,0,13,0,13,81.4,23.9,6.2,54.62,23.22,5.29,10.59,4.33,51.53,63.08,31.34,24.52,0.55,0,3.49,3.8,0,0,0.39,0,0,0,1.42,0,1.42
110010046001,11,District of Columbia,001,District of Columbia,004600,1,,0.054,0,1177,0,0,1177,1220,138,491,331,116,124,403,607,0,50,1182,135,17,0,0,0,17,66.7,27.5,11.31,40.25,27.13,9.51,8.16,10.16,20.56,33.03,65.25,49.75,0.17,0,3.31,4.1,0,0,0.25,0,2.96,0,0,0,2.96
110010046002,11,District of Columbia,001,District of Columbia,004600,2,,0.115,0,1851,0,0,1851,1643,139,861,334,195,69,789,702,0,83,1568,180,0,0,0,0,0,73.6,25.4,8.46,52.4,20.33,11.87,6.75,4.2,24.58,48.02,62.72,42.73,0.05,0,3.08,5.05,0,0,0.22,0,0,0,0,0,0
110010047011,11,District of Columbia,001,District of Columbia,004701,1,,0.036,0,1111,0,0,1111,1246,161,243,287,101,27,0,1148,0,0,1043,0,0,0,0,0,0,67.7,40.9,12.92,19.5,23.03,8.11,1.44,2.17,0.72,0,94.15,92.13,0.36,0,2.43,0,0,0,0.09,0,0,0,0,0,0
110010047012,11,District of Columbia,001,District of Columbia,004701,2,,0.088,0,2875,0,0,2875,3642,218,1784,574,410,472,924,1706,0,479,3461,579,0,0,146,0,146,72.8,28.1,5.99,48.98,15.76,11.26,3.2,12.96,18.82,25.37,58.4,46.84,0.31,0,17.39,13.15,0.03,0,0.07,0.38,0,0,7.38,0,7.38
110010047021,11,District of Columbia,001,District of Columbia,004702,1,,0.125,0,1802,0,0,1802,3144,208,1750,590,288,243,1531,1029,22,182,3044,451,12,19,4,0,35,77.6,25.8,6.62,55.66,18.77,9.16,5.27,7.73,36.57,48.7,46.84,32.73,0,0.7,8.77,5.79,0.06,0,0.28,0,0.72,1.14,0.24,0,2.1
110010048011,11,District of Columbia,001,District of Columbia,004801,1,,0.123,0,2143,0,0,2143,2725,203,1565,357,281,216,1128,988,0,251,2657,345,0,0,0,9,9,78.4,25.4,7.45,57.43,13.1,10.31,8.91,7.93,36.21,41.39,44.42,36.26,0.28,0,5.74,9.21,0,0,0.47,1.76,0,0,0,0.79,0.79
110010048021,11,District of Columbia,001,District of Columbia,004802,1,,0.054,0,1212,0,0,1212,1469,90,902,294,39,167,768,435,0,62,1459,273,0,0,0,0,0,79.3,26.7,6.13,61.4,20.01,2.65,6.77,11.37,38.78,52.28,44.8,29.61,0.41,0,6.68,4.22,0,0,0.33,0,0,0,0,0,0
110010048022,11,District of Columbia,001,District of Columbia,004802,2,,0.057,0,1710,0,0,1710,2059,201,853,447,296,105,492,1144,0,251,1981,362,0,0,38,9,47,71.3,30,9.76,41.43,21.71,14.38,8.25,5.1,18.89,23.9,53.45,55.56,0.23,0,16.78,12.19,0,0,0.12,0.73,0,0,3.92,0.93,4.85
110010049011,11,District of Columbia,001,District of Columbia,004901,1,,0.033,0,1184,0,0,1184,1282,50,669,175,99,139,407,658,0,3,1211,240,15,6,0,0,21,75.4,28.3,3.9,52.18,13.65,7.72,9.54,10.84,20.52,31.75,65.54,51.33,0.42,0,1.27,0.23,0.08,0,1.27,0.94,2.98,1.19,0,0,4.17
110010049012,11,District of Columbia,001,District of Columbia,004901,2,,0.072,0,903,0,0,903,1555,119,961,248,139,283,718,364,0,183,1491,334,35,0,11,0,46,77.2,26.7,7.65,61.8,15.95,8.94,7.2,18.2,49.06,46.17,31.45,23.41,0.78,0,8.75,11.77,0,0,0.11,0,4.44,0,1.4,0,5.84
110010049021,11,District of Columbia,001,District of Columbia,004902,1,,0.025,0,816,0,0,816,843,100,454,230,16,315,189,237,18,84,843,363,37,0,8,0,45,63.3,26,11.86,53.86,27.28,1.9,30.64,37.37,22.43,22.42,44.12,28.11,0,2.14,2.08,9.96,0,0,0,0,9.87,0,2.13,0,12
110010049022,11,District of Columbia,001,District of Columbia,004902,2,,0.077,0,1874,0,0,1874,2304,74,1533,291,170,469,1054,402,12,252,2158,368,0,0,0,7,7,79.4,26.1,3.21,66.54,12.63,7.38,11.63,20.36,53.9,45.75,23.75,17.45,0.21,0.52,7.95,10.94,0.05,0,0.59,0.26,0,0,0,0.62,0.62
110010050011,11,District of Columbia,001,District of Columbia,005001,1,,0.04,0,784,0,0,784,867,3,618,141,22,81,570,61,0,85,804,220,49,0,0,0,49,82.3,23.5,0.35,71.28,16.26,2.54,7.65,9.34,72.7,65.74,12.76,7.04,0.13,0,4.21,9.8,0,0,0.89,1.27,12.96,0,0,0,12.96
110010050012,11,District of Columbia,001,District of Columbia,005001,2,,0.039,0,1171,0,0,1171,1216,74,597,319,106,292,617,221,0,47,1133,265,0,0,0,0,0,80.8,24,6.09,49.1,26.23,8.72,9.31,24.01,50.47,50.74,31.94,18.17,0,0,5.04,3.87,0,0,0.17,0.33,0,0,0,0,0
110010050021,11,District of Columbia,001,District of Columbia,005002,1,,0.015,0,1820,0,0,1820,1672,12,857,455,158,433,481,564,0,139,1649,498,93,0,0,15,108,69.8,19,0.72,51.26,27.21,9.45,33.96,25.9,29.34,28.77,30.77,33.73,0.66,0,4.01,8.31,0,0,0.05,0,8.87,0,0,1.43,10.3
110010050022,11,District of Columbia,001,District of Columbia,005002,2,,0.035,0,1921,0,0,1921,1910,174,1233,339,54,293,1131,115,22,101,1800,331,29,14,0,0,43,84.3,24.9,9.11,64.55,17.75,2.83,11.66,15.34,64.55,59.21,13.69,6.02,0.16,1.15,5.88,5.29,0.21,1.41,0.16,0.42,2.47,1.19,0,0,3.66
110010050023,11,District of Columbia,001,District of Columbia,005002,3,,0.027,0,879,0,0,879,1473,51,800,206,91,669,637,165,0,2,1271,442,95,0,0,0,95,82.6,19.9,3.46,54.31,13.99,6.18,23.21,45.42,57.57,43.25,13.2,11.2,0,0,4.1,0.14,0,0,0.34,0,15.5,0,0,0,15.5
110010050024,11,District of Columbia,001,District of Columbia,005002,4,,0.012,0,1401,0,0,1401,931,118,551,180,57,92,342,313,0,184,906,198,0,0,0,0,0,67.4,30.4,12.67,59.18,19.33,6.12,44.97,9.88,32.62,36.73,12.92,33.62,0,0,7.42,19.76,0,0,0.57,0,0,0,0,0,0
110010052011,11,District of Columbia,001,District of Columbia,005201,1,,0.022,0,2083,0,0,2083,1878,81,1251,315,192,389,1108,118,0,163,1839,398,0,0,43,0,43,83.3,24.4,4.31,66.61,16.77,10.22,16.13,20.71,59.77,59,13.06,6.28,0.29,0,8.07,8.68,0,0,0.19,0,0,0,3.15,0,3.15
110010052012,11,District of Columbia,001,District of Columbia,005201,2,,0.052,0,1316,0,0,1316,1432,73,1065,294,0,147,1136,24,0,80,1432,252,0,0,0,0,0,86.9,19.9,5.1,74.37,20.53,0,5.47,10.27,77.74,79.33,4.79,1.68,0.08,0,8.36,5.59,0.15,0,0.08,1.47,0,0,0,0,0
110010052013,11,District of Columbia,001,District of Columbia,005201,3,,0.014,0,903,0,0,903,901,30,649,190,32,185,469,81,83,36,901,268,48,0,0,0,48,74.6,22.8,3.33,72.03,21.09,3.55,10.52,20.53,70.87,52.05,7.75,8.99,0.22,9.21,7.31,4,0,0,0.44,0,7.24,0,0,0,7.24
110010052014,11,District of Columbia,001,District of Columbia,005201,4,,0.043,0,1775,0,0,1775,2052,117,1301,449,72,77,1584,153,0,238,1939,203,0,0,0,0,0,83.7,23,5.7,63.4,21.88,3.51,6.14,3.75,65.97,77.19,19.83,7.46,0,0,5.3,11.6,0.06,0,0.51,0,0,0,0,0,0
110010053011,11,District of Columbia,001,District of Columbia,005301,1,,0.019,0,976,0,0,976,960,47,610,174,94,142,702,0,0,73,942,162,20,0,0,0,20,86.2,21.6,4.9,63.54,18.13,9.79,7.07,14.79,81.05,73.13,4.2,0,0,0,5.33,7.6,0,0,0,0,3.37,0,0,0,3.37
110010053012,11,District of Columbia,001,District of Columbia,005301,2,,0.034,0,1192,0,0,1192,1297,70,794,198,67,78,1061,32,0,72,1148,130,0,0,0,0,0,86.9,21.1,5.4,61.22,15.27,5.17,5.87,6.01,79.95,81.8,3.44,2.47,0.17,0,7.47,5.55,0,0,0.08,0,0,0,0,0,0
110010053013,11,District of Columbia,001,District of Columbia,005301,3,,0.031,0,1332,0,0,1332,1482,153,964,264,91,212,881,101,0,270,1482,362,0,0,0,0,0,85.2,20.5,10.32,65.05,17.81,6.14,10.74,14.3,69.97,59.45,3.98,6.82,0.08,0,12.54,18.22,0.08,0,0.45,0,0,0,0,0,0
110010053014,11,District of Columbia,001,District of Columbia,005301,4,,0.026,0,1551,0,0,1551,1176,122,667,212,135,41,890,48,16,167,1176,304,0,14,50,0,64,85.2,19.5,10.37,56.72,18.03,11.48,9.67,3.49,75.5,75.68,2.32,4.08,0.26,1.36,9.22,14.2,0.06,0,0.58,0,0,1.63,5.81,0,7.44
110010055001,11,District of Columbia,001,District of Columbia,005500,1,,0.06,0,1234,0,0,1234,867,20,436,235,73,145,482,179,0,61,867,80,0,0,0,0,0,78.3,25.1,2.31,50.29,27.1,8.42,6.16,16.72,60.62,55.59,23.18,20.65,0.57,0,6.08,7.04,0,0,0.57,0,0,0,0,0,0
110010055002,11,District of Columbia,001,District of Columbia,005500,2,,0.082,0,2165,0,0,2165,2376,265,974,460,483,202,1723,29,60,309,2182,746,0,25,47,0,72,75.7,20.7,11.15,40.99,19.36,20.33,7.3,8.5,75.75,72.52,2.86,1.22,0.05,2.53,10.44,13.01,0,0,0.51,0,0,1.81,3.41,0,5.22
110010055003,11,District of Columbia,001,District of Columbia,005500,3,,0.063,0,1376,0,0,1376,1893,431,1032,284,146,75,1415,24,0,310,1893,422,0,0,64,0,64,82.2,21.8,22.77,54.52,15,7.71,7.27,3.96,77.76,74.75,3.05,1.27,0.29,0,9.08,16.38,0,0,0.15,0,0,0,5.12,0,5.12
110010055004,11,District of Columbia,001,District of Columbia,005500,4,,0.019,0,1097,0,0,1097,932,93,461,95,202,138,617,173,0,0,932,147,64,0,0,0,64,86.2,25.2,9.98,49.46,10.19,21.67,8.57,14.81,65.09,66.2,17.41,18.56,0,0,6.29,0,0,0,0.18,0,13.31,0,0,0,13.31
110010055005,11,District of Columbia,001,District of Columbia,005500,5,,0.018,0,799,0,0,799,796,102,424,239,31,16,670,0,0,24,796,104,0,0,0,0,0,83.0,18.3,12.81,53.27,30.03,3.89,8.14,2.01,72.59,84.17,4.01,0,0.13,0,11.39,3.02,0.13,0,0.25,0,0,0,0,0,0
110010056001,11,District of Columbia,001,District of Columbia,005600,1,,0.037,0,1521,0,0,1521,1759,532,694,279,198,275,1118,82,0,133,1720,558,0,0,20,0,20,76.5,24.6,30.24,39.45,15.86,11.26,7.89,15.63,72.58,63.56,3.81,4.66,0.13,0,12.75,7.56,0,0,0.39,1.25,0,0,1.75,0,1.75
110010056002,11,District of Columbia,001,District of Columbia,005600,2,,0.086,0,2007,0,0,2007,1917,563,293,258,737,284,1364,104,0,138,1866,716,67,0,0,0,67,88.0,18.8,29.37,15.28,13.46,38.45,4.83,14.81,76.78,71.15,7.57,5.43,0.05,0,7.72,7.2,0,0,0.25,0,7.43,0,0,0,7.43
110010056003,11,District of Columbia,001,District of Columbia,005600,3,,0.024,0,2048,0,0,2048,1749,790,660,199,31,332,942,47,17,254,1711,730,25,0,0,0,25,77.2,35.4,45.17,37.74,11.38,1.77,7.52,18.98,63.82,53.86,11.43,2.69,0.24,0.97,13.67,14.52,0,0,0.1,4.52,4.36,0,0,0,4.36
110010056004,11,District of Columbia,001,District of Columbia,005600,4,,0.034,0,1180,0,0,1180,1017,513,269,192,43,63,597,136,0,208,1017,393,0,0,8,0,8,78.7,25.8,50.44,26.45,18.88,4.23,4.83,6.19,72.71,58.7,4.32,13.37,0.25,0,13.98,20.45,0,0,0.34,0,0,0,1.71,0,1.71
110010058001,11,District of Columbia,001,District of Columbia,005800,1,,0.262,0,930,0,0,930,1243,29,593,452,127,127,895,49,0,135,1217,146,0,8,0,0,8,82.4,25,2.33,47.71,36.36,10.22,6.88,10.22,74.62,72,7.85,3.94,0.32,0,7.63,10.86,0.11,0,0.11,0,0,0.89,0,0,0.89
110010058002,11,District of Columbia,001,District of Columbia,005800,2,,0.09,0,1900,0,0,1900,1796,77,962,479,165,110,956,191,0,470,1715,545,10,0,143,0,153,82.1,23.1,4.29,53.56,26.67,9.19,6.11,6.12,52.84,53.23,9.95,10.63,0.21,0,27.84,26.17,0.16,0,0,0,0.97,0,13.88,0,14.85
110010059001,11,District of Columbia,001,District of Columbia,005900,1,,0.249,0,2998,0,0,2998,2682,727,1327,467,123,186,1474,568,0,337,2671,374,0,0,11,0,11,81.5,29.8,27.11,49.48,17.41,4.59,7.44,6.94,53.94,54.96,26.88,21.18,0.3,0,9.27,12.57,0.03,0,0.23,1.16,0,0,0.83,0,0.83
110010062021,11,District of Columbia,001,District of Columbia,006202,1,,2.542,0,33,0,0,33,72,20,52,0,0,0,72,0,0,0,72,0,0,0,0,0,0,100.0,26.9,27.78,72.22,0,0,0,0,21.21,100,75.76,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0
110010064001,11,District of Columbia,001,District of Columbia,006400,1,,0.065,0,1242,0,0,1242,1511,276,504,383,205,51,93,1367,0,0,1436,133,0,0,0,20,20,73.5,30.7,18.27,33.36,25.35,13.57,2.42,3.38,5.48,6.15,86.47,90.47,0.97,0,2.82,0,0,0,0,0,0,0,0,2.92,2.92
110010064002,11,District of Columbia,001,District of Columbia,006400,2,,0.201,0,897,0,0,897,977,43,333,171,82,70,197,701,9,0,888,23,0,0,0,0,0,69.0,32.5,4.4,34.08,17.5,8.39,3.9,7.16,7.25,20.16,85.28,71.75,1.34,0.92,0.33,0,0,0,0.33,0,0,0,0,0,0
110010065001,11,District of Columbia,001,District of Columbia,006500,1,,0.056,0,997,0,0,997,979,53,582,180,101,57,826,87,0,0,979,76,0,0,0,0,0,82.8,21,5.41,59.45,18.39,10.32,5.02,5.82,75.83,84.37,11.03,8.89,0.5,0,5.12,0,0.1,0,0.6,0,0,0,0,0,0
110010065002,11,District of Columbia,001,District of Columbia,006500,2,,0.135,0,1534,0,0,1534,1625,143,764,305,140,218,1173,218,0,6,1472,204,0,0,0,0,0,86.2,23.3,8.8,47.02,18.77,8.62,4.76,13.42,81.03,72.18,7.3,13.42,0.39,0,3.98,0.37,0,0,0.26,0,0,0,0,0,0
110010066001,11,District of Columbia,001,District of Columbia,006600,1,,0.114,0,1909,0,0,1909,2036,61,748,468,448,78,1651,48,64,106,1925,164,0,0,0,0,0,84.6,18.5,3,36.74,22.99,22,4.09,3.83,86.9,81.09,2.93,2.36,0.52,3.14,3.67,5.21,0.05,0,0.21,0,0,0,0,0,0
110010067001,11,District of Columbia,001,District of Columbia,006700,1,,0.056,0,1194,0,0,1194,1379,59,604,279,212,157,736,409,0,45,1294,66,0,0,9,0,9,85.4,19.5,4.28,43.8,20.23,15.37,4.36,11.39,67.67,53.37,21.94,29.66,0.34,0,3.02,3.26,0.08,0,0.34,0,0,0,1.67,0,1.67
110010067002,11,District of Columbia,001,District of Columbia,006700,2,,0.044,0,1111,0,0,1111,1583,123,662,338,246,23,1338,139,0,38,1475,121,0,0,0,0,0,84.6,19.8,7.77,41.82,21.35,15.54,3.06,1.45,85.15,84.52,6.57,8.78,0.18,0,2.7,2.4,0.09,0,0,1.01,0,0,0,0,0
110010067003,11,District of Columbia,001,District of Columbia,006700,3,,0.065,0,1470,0,0,1470,1413,24,688,310,183,60,1232,43,0,67,1298,134,0,0,0,0,0,82.9,17,1.7,48.69,21.94,12.95,4.15,4.25,82.38,87.19,7.62,3.04,0.27,0,3.2,4.74,0,0,0.41,0,0,0,0,0,0
110010068011,11,District of Columbia,001,District of Columbia,006801,1,,0.06,0,1349,0,0,1349,1675,144,812,374,177,79,691,792,0,80,1600,159,0,0,8,0,8,80.5,24.4,8.6,48.48,22.33,10.57,4.37,4.72,25.72,41.25,65.75,47.28,0.07,0,1.56,4.78,0,0,0.15,0.6,0,0,1.19,0,1.19
